,Unnamed: 0,in_amount_mmol,p_amount_mmol,sol_amount_ml,TOP_amount_mmol,acid_amount_mmol,amine_amount_mmol,thiol_amount_mmol,zinc_amount_mmol,other_amount_mmol,total_volume_ml,temp_c,time_min,x0_chloroindium oxalate,x0_indium acetate,x0_indium bromide,x0_indium chloride,x0_indium iodide,x0_indium myristate,x0_indium oxalate,x0_indium palmitate,x0_indium trifluoroacetate,"x0_indium tris(N,N-diisopropylacetamidinato)",x1_bis(trimethylsilyl)phosphine,x1_phosphine gas,x1_phosphorus trichloride,x1_sodium phosphide,x1_tris(diethylamino)phosphine,x1_tris(dimethylamino)phosphine,x1_tris(trimethylgermyl)phosphine,x1_tris(trimethylsilyl)phosphine,x1_white phosphorus,x2_4-ethylpyridine,x2_None,x2_dimethylformamide,x2_mesitylene,x2_octadecene,x2_toluene,x3_None,x3_trioctylphosphine,x4_None,x4_lauric acid,x4_myristic acid,x4_oleic acid,x4_palmitic acid,x4_stearic acid,x5_None,x5_dioctylamine,x5_dodecylamine,x5_hexadecylamine,x5_octylamine,x5_oleylamine,x6_None,x6_dodecanethiol,x7_None,x7_zinc acetate,x7_zinc bromide,x7_zinc chloride,x7_zinc iodide,x7_zinc octanoate,x7_zinc oleate,x7_zinc stearate,x7_zinc undecylenate,x8_None,x8_acetic acid,x8_copper bromide,x8_oleic acid,x8_superhydride,x8_tetrabutylammonium myristate,x8_trioctylamine,x8_trioctylphosphine oxide,x8_water,x8_zinc iodide,diameter_nm,abs_nm,emission_nm
34,34,-0.6024317994197987,-0.6641308576507757,-0.0864890986593432,-0.3024054766772155,-0.3577139073619546,-0.6442317401553859,-0.1957292721443185,-0.5431947686246543,-0.2616951253280192,-0.2394871103595504,1.587780181923138,-0.2978175543223524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,470,530
35,35,-0.519787053879125,-0.6641308576507757,0.1271355108463779,-0.3024054766772155,-0.2278355674918061,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.0331786348333429,1.587780181923138,-0.289063271282407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,525,558
36,36,-0.5611094266494618,-0.6641308576507757,0.1271355108463779,0.0760147541267083,-0.2831814509591989,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,0.0303008960977977,1.6875162467714593,-0.3048209807543088,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,472,None
37,37,-0.5611094266494618,-0.6641308576507757,0.1271355108463779,0.0760147541267083,-0.2831814509591989,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,0.0303008960977977,1.6875162467714593,-0.2934404128023797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,486,None
38,38,-0.5611094266494618,-0.6641308576507757,0.1271355108463779,0.0760147541267083,-0.2831814509591989,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,0.0303008960977977,1.6875162467714593,-0.1489947426432802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,499,None
39,39,2.620713276666479,0.7291506618963065,0.5872500543971618,-0.3024054766772155,4.900882967153263,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,0.4111780816846423,1.288571987378175,-0.289063271282407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,530,579
40,40,2.620713276666479,0.7291506618963065,0.1363378017173936,-0.3024054766772155,4.900882967153263,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,0.2842190198223608,1.6875162467714593,-0.289063271282407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,555,595
41,41,-0.1892080717164298,-0.4441390387749206,0.1271355108463779,0.0760147541267083,0.2149315002473365,-0.6442317401553859,-0.1957292721443185,0.3356190812371488,1.5366947181626254,0.0303008960977977,0.3909474037432842,-0.2540461391226253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,430,477
42,42,-0.4040844101221816,-0.5688010694712385,0.0614048617676944,-0.3024054766772155,-0.0802465449120919,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.0966581657644837,1.7872523116197805,-0.2978175543223524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,513.8,None
43,43,0.3066604015276127,-0.2923446837505806,0.2585968090037447,-0.3024054766772155,0.8790821018560505,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,0.0937804270289385,0.1914752740466419,-0.2934404128023797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,498,542
44,44,0.3066604015276127,-0.2923446837505806,0.2585968090037447,-0.3024054766772155,0.8790821018560505,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,0.0937804270289385,0.1914752740466419,-0.3021946958423251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,502,548
45,45,0.3066604015276127,-0.2923446837505806,0.2585968090037447,-0.3024054766772155,0.8790821018560505,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,0.0937804270289385,0.1914752740466419,-0.3021946958423251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,512,554
46,46,0.3066604015276127,-0.2923446837505806,0.2585968090037447,-0.3024054766772155,0.8790821018560505,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,0.0937804270289385,0.1914752740466419,-0.2934404128023797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,512,558
47,47,-0.519787053879125,-0.6641308576507757,0.1271355108463779,-0.1131953612752536,-0.2278355674918061,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.0014388693677725,1.1888359225298537,-0.289063271282407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,580,None
48,48,-0.519787053879125,-0.6641308576507757,0.1271355108463779,-0.1131953612752536,-0.2278355674918061,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.0014388693677725,1.1888359225298537,-0.289063271282407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26,584,615
49,49,-0.6024317994197987,-0.6641308576507757,0.1271355108463779,-0.3024054766772155,-0.3385273344265918,-0.6442317401553859,-0.1957292721443185,-0.5192271181738779,-0.2616951253280192,-0.0331786348333429,1.587780181923138,-0.2978175543223524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,460,480
50,50,-0.3544975627977774,-0.5908002513588241,-0.0306180469424623,-0.3024054766772155,0.0857911054900865,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.1855295090680808,1.288571987378175,-0.2995684109303415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,537,None
51,51,-0.3544975627977774,-0.5908002513588241,-0.0306180469424623,-0.3024054766772155,0.0857911054900865,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.1855295090680808,1.288571987378175,-0.2995684109303415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,537,None
52,52,-0.3544975627977774,-0.5908002513588241,-0.0306180469424623,-0.3024054766772155,-0.4492191013613774,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.0818561409789548,-0.1855295090680808,1.288571987378175,-0.2995684109303415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,None,545,None
53,53,-0.6024317994197987,-0.5174696450668723,0.0364272151177947,-0.3024054766772155,-0.3385273344265918,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.1207803875183172,1.388308052226496,-0.2803089882424616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,631,None
54,54,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.391869583298121,-0.1390411844701309,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2175866721883069,-0.8457798003758982,-0.306396751701499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,498,None
55,55,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.2258319328959426,-0.1390411844701309,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2175866721883069,-0.8457798003758982,-0.306396751701499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,476,None
56,56,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.5763558615227637,-0.1376378773710052,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2174597131264446,-0.8457798003758982,-0.306396751701499,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,491,None
57,57,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.391869583298121,-0.1390411844701309,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2175866721883069,-0.8457798003758982,-0.3056964090583033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,530,None
58,58,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.2258319328959426,-0.1390411844701309,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2175866721883069,-0.8457798003758982,-0.3056964090583033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,497,None
59,59,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.5763558615227637,-0.1376378773710052,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2174597131264446,-0.8457798003758982,-0.3056964090583033,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,522,None
60,60,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.2258319328959426,-0.1390411844701309,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2175866721883069,-0.8457798003758982,-0.2978175543223524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,509,None
61,61,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.5763558615227637,-0.1376378773710052,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2174597131264446,-0.8457798003758982,-0.2978175543223524,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,613,None
62,62,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.391869583298121,-0.1390411844701309,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2175866721883069,-0.8457798003758982,-0.289063271282407,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,590,None
63,63,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.391869583298121,-0.1390411844701309,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2175866721883069,-0.8457798003758982,-0.2803089882424616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,605,None
64,64,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.2258319328959426,-0.1390411844701309,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2175866721883069,-0.8457798003758982,-0.2803089882424616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,518,None
65,65,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.5763558615227637,-0.1376378773710052,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2174597131264446,-0.8457798003758982,-0.2803089882424616,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,681,None
66,66,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.391869583298121,-0.1390411844701309,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2175866721883069,-0.8457798003758982,-0.2540461391226253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,625,None
67,67,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.2258319328959426,-0.1390411844701309,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2175866721883069,-0.8457798003758982,-0.2540461391226253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,520,None
68,68,0.9678183658530032,-0.5174696450668723,-0.102921760929014,-0.3024054766772155,2.5763558615227637,-0.1376378773710052,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,-0.2174597131264446,-0.8457798003758982,-0.2540461391226253,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,692,None
69,69,-0.1065633261757561,-0.4808043419208965,2.099054983206881,-0.3024054766772155,0.3256232671821222,-0.6442317401553859,-0.1957292721443185,-0.6230869367939091,-0.2616951253280192,1.87120729310088,0.9893637928332112,-0.1489947426432802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,532,591
