,Unnamed: 0,Growth Temp (Celsius),Metal_mmol (mmol),Chalcogen_mmol (mmol),CA_mmol (mmol),Amines_mmol (mmol),Phosphines_mmol (mmol),S_I_amount (g),S_II_amount (g),Time_min (min),x0_cadmium acetate,x0_cadmium acetate dihtdrate,x0_cadmium acetate dihydrate,x0_cadmium oxide,x0_cadmium stearate,x0_dimethylcadmium,x1_None,x1_benzoic acid,x1_dodecylphosphonic acid,x1_ethylphosphonic acid,x1_lauric acid,x1_myrstic acid,x1_oleic acid,x1_stearic acid,x2_2-6-dimethylpyridine,x2_None,x2_aniline,x2_benzylamine,x2_dioctylamine/hexadecylamine,x2_dodecylamine,x2_heptylamine,x2_hexadecylamine,x2_octadecylamine,x2_octylamine,x2_oleylamine,x2_pyridine,x2_trioctylamine,x3_None,x3_diphenylphosphine,x3_tributylphosphine,x3_trioctylphosphine,x3_triphenylphosphine,x4_None,x4_liquid parafin,x4_octadecene,x4_phenyl ether,x4_trioctylphosphine oxide,x5_None,x5_phosphinic acid,x5_trioctylphosphine oxide,diameter_nm,abs_nm,emission_nm
99,117,1.572160073712071,-0.1611586237018555,0.3064531753391106,-0.2939351823925858,1.4428335460532906,2.103691411295852,-0.3467405321753767,-0.3020874190505117,-0.2362342427291824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7,409,440
100,118,0.0153024467606336,0.8647075791990542,0.3064531753391106,2.3428669320732665,-0.4981287381152882,-0.2875158346603175,4.271649247424192,-0.3020874190505117,-0.2351288310544085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.3,497,None
101,119,0.0153024467606336,0.8647075791990542,0.3064531753391106,2.3428669320732665,-0.4981287381152882,-0.2875158346603175,4.271649247424192,-0.3020874190505117,-0.1947917333371844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.7,528,None
102,120,0.0153024467606336,0.8647075791990542,0.3064531753391106,2.3428669320732665,-0.4981287381152882,-0.2875158346603175,4.271649247424192,-0.3020874190505117,-0.1739349092848452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.9,543,None
103,121,0.0153024467606336,0.8647075791990542,0.3064531753391106,2.3428669320732665,-0.4981287381152882,-0.2875158346603175,4.271649247424192,-0.3020874190505117,-0.1530780852325061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.5,568,None
104,122,0.0153024467606336,0.8647075791990542,0.3064531753391106,2.3428669320732665,-0.4981287381152882,-0.2875158346603175,4.271649247424192,-0.3020874190505117,-0.1322212611801669,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.5,608,None
105,123,0.9494170229314958,-0.4720271700354644,-0.5641519999818481,0.0116468010222451,-0.4981287381152882,-0.2230947957759967,-0.1283861907215156,-0.3020874190505117,-0.2363322698022284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.28,508,523
106,126,0.9494170229314958,-0.4720271700354644,-0.5641519999818481,0.0116468010222451,-0.4981287381152882,-0.2230947957759967,-0.1283861907215156,-0.3020874190505117,-0.2344196990366289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.28,585,604
107,129,0.0153024467606336,0.8647075791990542,-0.0145157100691534,1.7432780403729542,-0.4981287381152882,-0.3375269043205139,4.98088201889837,-0.3020874190505117,-0.2333768578340119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5,524,544
108,130,0.326673972150921,0.8647075791990542,-0.0145157100691534,1.7432780403729542,-0.4981287381152882,-0.3375269043205139,4.98088201889837,-0.3020874190505117,-0.2333768578340119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,555,577
109,131,0.6380454975412084,0.8647075791990542,-0.0145157100691534,1.7432780403729542,-0.4981287381152882,-0.3375269043205139,4.98088201889837,-0.3020874190505117,-0.2333768578340119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,592,610
110,132,0.9494170229314958,0.8647075791990542,-0.0145157100691534,1.7432780403729542,-0.4981287381152882,-0.3375269043205139,4.98088201889837,-0.3020874190505117,-0.2333768578340119,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.5,603,625
111,133,0.9494170229314958,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.2363322698022284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.28,495,509
112,134,0.9494170229314958,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.2357065650806582,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.02,551,563
113,135,0.9494170229314958,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.2349411196379374,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.66,579,591
114,136,0.9494170229314958,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.231291175428778,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.86,607,617
115,137,0.9494170229314958,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.2236429780487852,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.11,611,623
116,138,0.9494170229314958,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.2153002484278496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.16,615,627
117,140,0.7937312602363521,-0.3338633716649716,0.0771896857617791,-0.2939351823925858,4.18851879345867,-0.257000605715113,-0.1420682402499545,-0.3020874190505117,-0.2344196990366289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.76,571,581
118,141,0.7937312602363521,-0.3338633716649716,0.0771896857617791,-0.2939351823925858,4.18851879345867,-0.257000605715113,-0.1420682402499545,-0.3020874190505117,-0.2156485573895236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.99,582,592
119,142,-0.7631263667150848,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2358171062481356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.97,465,480
120,143,-0.7631263667150848,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2351288310544085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.17,495,520
121,144,-0.7631263667150848,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2156485573895236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.84,555,570
122,145,0.5602026161936365,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2358171062481356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.57,525,540
123,146,0.5602026161936365,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2351288310544085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.25,565,575
124,147,0.5602026161936365,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2156485573895236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,608,615
125,148,-0.2960690786296537,-0.3718584162168571,-0.5807965293251623,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2358171062481356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.02,465,480
126,149,-0.2960690786296537,-0.3718584162168571,-0.5807965293251623,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2351288310544085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.32,508,518
127,150,-0.2960690786296537,-0.3718584162168571,-0.5807965293251623,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2156485573895236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.31,570,580
128,151,-0.2960690786296537,-0.3718584162168571,-0.4317752610998968,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2358171062481356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.61,528,550
129,152,-0.2960690786296537,-0.3718584162168571,-0.4317752610998968,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2351288310544085,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.76,540,560
130,153,-0.2960690786296537,-0.3718584162168571,-0.4317752610998968,-0.2823601072632362,-0.4981287381152882,-0.4367013983924288,0.1000202687532393,-0.3020874190505117,-0.2156485573895236,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.66,578,610
131,154,-0.0625404345869381,-0.4720271700354644,-0.2625788057918261,-0.2511074044139921,-0.4981287381152882,-0.4368709274421244,0.0944357587416316,-0.3020874190505117,-0.2354625402392459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5,474,617
132,155,0.326673972150921,-0.3452618850305372,-0.3950931027675237,0.2940786341783768,0.0056858715289122,0.0218746810341176,-0.3634940622101998,-0.3020874190505117,-0.2358171062481356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.85,534,577
133,156,0.326673972150921,-0.3452618850305372,-0.3950931027675237,0.2940786341783768,0.0056858715289122,0.0218746810341176,-0.3634940622101998,-0.3020874190505117,-0.2354625402392459,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.12,561,586
134,157,0.326673972150921,-0.3452618850305372,-0.3950931027675237,0.2940786341783768,0.0056858715289122,0.0218746810341176,-0.3634940622101998,-0.3020874190505117,-0.2344196990366289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.46,570,594
135,158,0.326673972150921,-0.3452618850305372,-0.3950931027675237,0.2940786341783768,0.0056858715289122,0.0218746810341176,-0.3634940622101998,-0.3020874190505117,-0.232334016631395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.79,579,595
136,159,0.326673972150921,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.1714894450079338,0.2159854429355578,-0.4897039884725339,-0.3020874190505117,-0.2364984986899256,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.98,450,None
137,160,0.326673972150921,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.1714894450079338,0.2159854429355578,-0.4897039884725339,-0.3020874190505117,-0.2364782675705948,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.09,467,None
138,161,0.326673972150921,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.1714894450079338,0.2159854429355578,-0.4897039884725339,-0.3020874190505117,-0.2364323825576796,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.34,497,None
139,162,0.326673972150921,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.1714894450079338,0.2159854429355578,-0.4897039884725339,-0.3020874190505117,-0.2361716722570254,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.21,557,None
140,163,0.326673972150921,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.1714894450079338,0.2159854429355578,-0.4897039884725339,-0.3020874190505117,-0.2353061140588533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.37,594,None
141,164,0.326673972150921,-0.4720271700354644,-0.1520738038155523,-0.4791363844621803,1.1714894450079338,0.2159854429355578,-0.4897039884725339,-0.3020874190505117,-0.2315414573174061,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.04,628,None
142,165,-2.475669756361665,0.1497099226317534,0.5357166649164422,-0.525436684979579,-0.4981287381152882,0.1922513759781765,-0.4025856322914537,-0.3020874190505117,4.268568613863401,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.74,422,510
143,166,-2.475669756361665,0.1497099226317534,0.5357166649164422,1.4307510118805131,-0.4981287381152882,0.1922513759781765,-0.4025856322914537,-0.3020874190505117,4.268568613863401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.75,404,451
144,167,-2.475669756361665,0.1497099226317534,0.5357166649164422,0.9793230818358768,-0.4981287381152882,0.1922513759781765,-0.4025856322914537,-0.3020874190505117,4.268568613863401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.79,407,483
145,168,-2.475669756361665,0.1497099226317534,0.5357166649164422,0.9561729315771774,-0.4981287381152882,0.1922513759781765,-0.4025856322914537,-0.3020874190505117,4.268568613863401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.71,418,530
146,169,-2.475669756361665,0.1497099226317534,0.5357166649164422,-0.525436684979579,1.8569116465006248,0.1922513759781765,-0.4025856322914537,-0.3020874190505117,4.268568613863401,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.97,413,584
147,170,-0.14038331593451,-0.413307555728005,0.6274220607473748,-0.525436684979579,-0.4981287381152882,-0.1196820754616924,-0.5668372407528595,-0.3020874190505117,-0.2156485573895236,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,486,488
148,171,-0.14038331593451,-0.413307555728005,0.6274220607473748,-0.525436684979579,-0.4981287381152882,-0.1196820754616924,-0.5668372407528595,-0.3020874190505117,-0.1739349092848452,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,434,508
149,172,-0.14038331593451,-0.413307555728005,0.6274220607473748,-0.525436684979579,-0.4981287381152882,-0.1196820754616924,-0.5668372407528595,-0.3020874190505117,-0.0487939649708101,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,414,523
150,173,-2.8648841630995245,0.8405289144842178,1.1776544357329704,0.8982975559304291,0.766140895778753,-0.1213773659586482,-0.6818111328718388,-0.3020874190505117,-0.2344196990366289,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.44,383,None
