,Growth Temp (Celsius),Metal_mmol (mmol),Chalcogen_mmol (mmol),CA_mmol (mmol),Amines_mmol (mmol),Phosphines_mmol (mmol),S_I_amount (g),S_II_amount (g),Time_min (min),x0_cadmium acetate,x0_cadmium acetate dihydrate,x0_cadmium oxide,x0_cadmium stearate,x0_dimethylcadmium,x1_None,x1_benzoic acid,x1_dodecylphosphonic acid,x1_ethylphosphonic acid,x1_lauric acid,x1_myrstic acid,x1_oleic acid,x1_stearic acid,x2_2-6-dimethylpyridine,x2_None,x2_aniline,x2_benzylamine,x2_dioctylamine/hexadecylamine,x2_dodecylamine,x2_heptylamine,x2_hexadecylamine,x2_octadecylamine,x2_octylamine,x2_oleylamine,x2_pyridine,x2_trioctylamine,x3_None,x3_diphenylphosphine,x3_tributylphosphine,x3_trioctylphosphine,x3_triphenylphosphine,x4_None,x4_liquid parafin,x4_octadecene,x4_phenyl ether,x4_trioctylphosphine oxide,x5_None,x5_phosphinic acid,x5_trioctylphosphine oxide,diameter_nm,abs_nm,emission_nm
115,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.21564855738952368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9063,560,581
116,0.015302446760633671,-0.34422565654275855,-0.39509310276752374,0.08456977433714796,-0.4981287381152882,-0.4519590128650311,0.8762671603667096,-0.3020874190505117,-0.19479173333718447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0278,563,584
117,1.5721600737120707,-0.1611586237018555,0.30645317533911065,-0.2939351823925858,1.4428335460532906,2.1036914112958516,-0.3467405321753767,-0.3020874190505117,-0.23623424272918245,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.7,409,440
118,0.015302446760633671,0.8647075791990542,0.30645317533911065,2.3428669320732665,-0.4981287381152882,-0.28751583466031755,4.271649247424192,-0.3020874190505117,-0.2351288310544085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.3,497,None
119,0.015302446760633671,0.8647075791990542,0.30645317533911065,2.3428669320732665,-0.4981287381152882,-0.28751583466031755,4.271649247424192,-0.3020874190505117,-0.19479173333718447,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.7,528,None
120,0.015302446760633671,0.8647075791990542,0.30645317533911065,2.3428669320732665,-0.4981287381152882,-0.28751583466031755,4.271649247424192,-0.3020874190505117,-0.17393490928484528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.9,543,None
121,0.015302446760633671,0.8647075791990542,0.30645317533911065,2.3428669320732665,-0.4981287381152882,-0.28751583466031755,4.271649247424192,-0.3020874190505117,-0.1530780852325061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.5,568,None
122,0.015302446760633671,0.8647075791990542,0.30645317533911065,2.3428669320732665,-0.4981287381152882,-0.28751583466031755,4.271649247424192,-0.3020874190505117,-0.13222126118016692,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.5,608,None
123,0.9494170229314958,-0.47202717003546446,-0.5641519999818481,0.011646801022245124,-0.4981287381152882,-0.22309479577599678,-0.1283861907215156,-0.3020874190505117,-0.23633226980222843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.28,508,523
126,0.9494170229314958,-0.47202717003546446,-0.5641519999818481,0.011646801022245124,-0.4981287381152882,-0.22309479577599678,-0.1283861907215156,-0.3020874190505117,-0.23441969903662893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.28,585,604
129,0.015302446760633671,0.8647075791990542,-0.01451571006915342,1.7432780403729542,-0.4981287381152882,-0.33752690432051397,4.98088201889837,-0.3020874190505117,-0.23337685783401196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5,524,544
130,0.32667397215092103,0.8647075791990542,-0.01451571006915342,1.7432780403729542,-0.4981287381152882,-0.33752690432051397,4.98088201889837,-0.3020874190505117,-0.23337685783401196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,555,577
131,0.6380454975412084,0.8647075791990542,-0.01451571006915342,1.7432780403729542,-0.4981287381152882,-0.33752690432051397,4.98088201889837,-0.3020874190505117,-0.23337685783401196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,592,610
132,0.9494170229314958,0.8647075791990542,-0.01451571006915342,1.7432780403729542,-0.4981287381152882,-0.33752690432051397,4.98088201889837,-0.3020874190505117,-0.23337685783401196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.5,603,625
133,0.9494170229314958,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.23633226980222843,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.28,495,509
134,0.9494170229314958,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.23570656508065826,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.02,551,563
135,0.9494170229314958,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.23494111963793743,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.66,579,591
136,0.9494170229314958,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.23129117542877806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.86,607,617
137,0.9494170229314958,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.22364297804878527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.11,611,623
138,0.9494170229314958,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.7366941015129806,-0.3519368735446384,-0.5734716386466494,-0.3020874190505117,-0.2153002484278496,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.16,615,627
140,0.7937312602363521,-0.3338633716649716,0.07718968576177916,-0.2939351823925858,4.18851879345867,-0.257000605715113,-0.14206824024995454,-0.3020874190505117,-0.23441969903662893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.76,571,581
141,0.7937312602363521,-0.3338633716649716,0.07718968576177916,-0.2939351823925858,4.18851879345867,-0.257000605715113,-0.14206824024995454,-0.3020874190505117,-0.21564855738952368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.99,582,592
142,-0.7631263667150848,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.23581710624813568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.97,465,480
143,-0.7631263667150848,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.2351288310544085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.17,495,520
144,-0.7631263667150848,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.21564855738952368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.84,555,570
145,0.5602026161936365,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.23581710624813568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.57,525,540
146,0.5602026161936365,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.2351288310544085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.25,565,575
147,0.5602026161936365,-0.3718584162168571,-0.5528263835967279,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.21564855738952368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,608,615
148,-0.2960690786296537,-0.3718584162168571,-0.5807965293251623,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.23581710624813568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.02,465,480
149,-0.2960690786296537,-0.3718584162168571,-0.5807965293251623,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.2351288310544085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.32,508,518
150,-0.2960690786296537,-0.3718584162168571,-0.5807965293251623,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.21564855738952368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.31,570,580
151,-0.2960690786296537,-0.3718584162168571,-0.4317752610998968,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.23581710624813568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.61,528,550
152,-0.2960690786296537,-0.3718584162168571,-0.4317752610998968,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.2351288310544085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.76,540,560
153,-0.2960690786296537,-0.3718584162168571,-0.4317752610998968,-0.2823601072632362,-0.4981287381152882,-0.43670139839242883,0.10002026875323933,-0.3020874190505117,-0.21564855738952368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.66,578,610
154,-0.06254043458693817,-0.47202717003546446,-0.26257880579182613,-0.2511074044139921,-0.4981287381152882,-0.4368709274421244,0.09443575874163164,-0.3020874190505117,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.5,474,617
155,0.32667397215092103,-0.34526188503053723,-0.39509310276752374,0.2940786341783768,0.005685871528912201,0.021874681034117664,-0.3634940622101998,-0.3020874190505117,-0.23581710624813568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.85,534,577
156,0.32667397215092103,-0.34526188503053723,-0.39509310276752374,0.2940786341783768,0.005685871528912201,0.021874681034117664,-0.3634940622101998,-0.3020874190505117,-0.2354625402392459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.12,561,586
157,0.32667397215092103,-0.34526188503053723,-0.39509310276752374,0.2940786341783768,0.005685871528912201,0.021874681034117664,-0.3634940622101998,-0.3020874190505117,-0.23441969903662893,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.46,570,594
158,0.32667397215092103,-0.34526188503053723,-0.39509310276752374,0.2940786341783768,0.005685871528912201,0.021874681034117664,-0.3634940622101998,-0.3020874190505117,-0.23233401663139502,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.79,579,595
159,0.32667397215092103,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.1714894450079338,0.21598544293555785,-0.4897039884725339,-0.3020874190505117,-0.2364984986899256,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.98,450,None
160,0.32667397215092103,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.1714894450079338,0.21598544293555785,-0.4897039884725339,-0.3020874190505117,-0.2364782675705948,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.09,467,None
161,0.32667397215092103,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.1714894450079338,0.21598544293555785,-0.4897039884725339,-0.3020874190505117,-0.23643238255767968,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.34,497,None
162,0.32667397215092103,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.1714894450079338,0.21598544293555785,-0.4897039884725339,-0.3020874190505117,-0.23617167225702543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.21,557,None
163,0.32667397215092103,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.1714894450079338,0.21598544293555785,-0.4897039884725339,-0.3020874190505117,-0.23530611405885335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.37,594,None
164,0.32667397215092103,-0.47202717003546446,-0.15207380381555236,-0.4791363844621803,1.1714894450079338,0.21598544293555785,-0.4897039884725339,-0.3020874190505117,-0.23154145731740614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.04,628,None
165,-2.475669756361665,0.14970992263175345,0.5357166649164422,-0.525436684979579,-0.4981287381152882,0.19225137597817651,-0.4025856322914537,-0.3020874190505117,4.268568613863401,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.74,422,510
166,-2.475669756361665,0.14970992263175345,0.5357166649164422,1.4307510118805131,-0.4981287381152882,0.19225137597817651,-0.4025856322914537,-0.3020874190505117,4.268568613863401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.75,404,451
167,-2.475669756361665,0.14970992263175345,0.5357166649164422,0.9793230818358767,-0.4981287381152882,0.19225137597817651,-0.4025856322914537,-0.3020874190505117,4.268568613863401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.79,407,483
168,-2.475669756361665,0.14970992263175345,0.5357166649164422,0.9561729315771774,-0.4981287381152882,0.19225137597817651,-0.4025856322914537,-0.3020874190505117,4.268568613863401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.71,418,530
169,-2.475669756361665,0.14970992263175345,0.5357166649164422,-0.525436684979579,1.8569116465006252,0.19225137597817651,-0.4025856322914537,-0.3020874190505117,4.268568613863401,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.97,413,584
170,-0.14038331593451,-0.413307555728005,0.6274220607473748,-0.525436684979579,-0.4981287381152882,-0.11968207546169243,-0.5668372407528595,-0.3020874190505117,-0.21564855738952368,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,486,488
171,-0.14038331593451,-0.413307555728005,0.6274220607473748,-0.525436684979579,-0.4981287381152882,-0.11968207546169243,-0.5668372407528595,-0.3020874190505117,-0.17393490928484528,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,434,508
172,-0.14038331593451,-0.413307555728005,0.6274220607473748,-0.525436684979579,-0.4981287381152882,-0.11968207546169243,-0.5668372407528595,-0.3020874190505117,-0.048793964970810184,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,414,523
