Growth Temp (Celsius),Metal_mmol (mmol),Chalcogen_mmol (mmol),CA_mmol (mmol),Amines_mmol (mmol),Phosphines_mmol (mmol),S_I_amount (g),S_II_amount (g),Time_min (min),x0_cadmium acetate,x0_cadmium acetate dihydrate,x0_cadmium oxide,x0_cadmium stearate,x0_dimethylcadmium,x1_None,x1_benzoic acid,x1_dodecylphosphonic acid,x1_ethylphosphonic acid,x1_lauric acid,x1_myrstic acid,x1_oleic acid,x1_stearic acid,x2_2-6-dimethylpyridine,x2_None,x2_aniline,x2_benzylamine,x2_dioctylamine/hexadecylamine,x2_dodecylamine,x2_heptylamine,x2_hexadecylamine,x2_octadecylamine,x2_octylamine,x2_oleylamine,x2_pyridine,x2_trioctylamine,x3_None,x3_diphenylphosphine,x3_tributylphosphine,x3_trioctylphosphine,x3_triphenylphosphine,x4_None,x4_liquid parafin,x4_octadecene,x4_phenyl ether,x4_trioctylphosphine oxide,x5_None,x5_phosphinic acid,x5_trioctylphosphine oxide,diameter_nm,abs_nm,emission_nm
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.387704189,-0.302794283,-0.188912541,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,4.5,605,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.387704189,-0.302794283,-0.147179093,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,5.1,630,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.236827951,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.3,510,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.235995363,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,550,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.233913894,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.5,570,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.229917474,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4,590,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.207479242,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.4,600,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.01083912,-0.181356809,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.5,600,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.236682248,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.2,500,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.235620699,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.8,545,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.231832426,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.6,570,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.21990561,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.3,600,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.185686264,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.6,620,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,0.219928055,-0.126572553,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,4.9,620,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,5.968747225,-0.236765506,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1.7,450,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,5.968747225,-0.233913894,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2.5,530,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,5.968747225,-0.207125392,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.5,585,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,5.968747225,-0.181460883,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.7,590,None
0.481064146,-0.466368646,-0.50155737,-0.387094906,-0.49946256,-0.371513776,-0.439424045,5.968747225,-0.149156489,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3.9,595,None
